id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31
10.0,0.17637895047664642,0.23864060640335083,0.16700369119644165,-0.13398493826389313,0.07323592156171799,0.12587231397628784,-0.18514768779277802,-0.30189013481140137,0.4455087184906006,-0.06405214965343475,0.40664929151535034,0.39772137999534607,0.20039904117584229,0.2921786308288574,0.0525367446243763,-0.12802094221115112,-0.13842278718948364,0.42473217844963074,-0.300326943397522,-0.35905975103378296,0.20259831845760345,0.19429263472557068,0.03910023346543312,0.35586825013160706,0.13231563568115234,-0.0701855942606926,0.5346773266792297,0.20744365453720093,-0.18154995143413544,-0.012355111539363861,0.43695396184921265,0.22721317410469055
11.0,0.07566803693771362,-0.35796743631362915,-0.277522474527359,0.21456879377365112,-0.3429906964302063,0.030478034168481827,0.037275418639183044,-0.016410335898399353,-0.23879514634609222,-0.4922977089881897,-0.05052401125431061,-0.05697197839617729,-0.018169229850172997,0.1549871563911438,0.13500715792179108,0.0019324133172631264,0.4202645421028137,0.05301785469055176,0.17377473413944244,0.3756983280181885,0.06805730611085892,0.1900922805070877,-0.36995887756347656,-0.11058419197797775,-0.2378726750612259,-0.10941287875175476,-0.19215837121009827,-0.26914939284324646,0.02404702827334404,-0.053984157741069794,-0.0849614366889,-0.28483811020851135
12.0,-0.31262511014938354,-0.058769311755895615,-0.3216248154640198,-0.06315065175294876,-0.15919214487075806,-0.10273989289999008,0.17521362006664276,-0.07877102494239807,0.20235003530979156,-0.22942416369915009,0.22730612754821777,-0.13344764709472656,-0.3392904996871948,-0.32221412658691406,0.24559281766414642,-0.10364625602960587,-0.21312269568443298,-0.34416908025741577,0.06510999798774719,-0.23752330243587494,0.2188284695148468,-0.1352289915084839,0.3796099126338959,0.09920897334814072,0.0176168754696846,-0.13673964142799377,0.05820825695991516,0.14753112196922302,-0.219258114695549,-0.3127495050430298,-0.03597838804125786,-0.2905254364013672
13.0,0.16787593066692352,0.1608412265777588,-0.039582714438438416,0.16082091629505157,-0.0689225047826767,0.019918840378522873,-0.03168705105781555,-0.4772428572177887,-0.13217373192310333,0.287781298160553,-0.07323640584945679,0.1310753971338272,-0.4682847261428833,0.37021562457084656,0.28798162937164307,-0.19568364322185516,-0.12402184307575226,0.039283353835344315,-0.11335783451795578,-0.05136274918913841,0.12329281866550446,-0.0048932102508842945,-0.32477208971977234,-0.009129703976213932,-0.01880340650677681,0.26059073209762573,0.02395389787852764,-0.2090913951396942,-0.1365252584218979,0.4109748601913452,0.32946884632110596,0.20461991429328918
14.0,0.03729715943336487,-0.05326731130480766,0.14491938054561615,0.14239533245563507,-0.04166851192712784,-0.06294426321983337,-0.20168671011924744,-0.2851583957672119,-0.043220724910497665,-0.3559461236000061,-0.07783840596675873,0.22254301607608795,0.5377628207206726,0.2510378956794739,0.14200416207313538,-0.1423679143190384,-0.13466407358646393,0.19078898429870605,0.36991894245147705,-0.23240795731544495,0.37526583671569824,0.02829734794795513,0.030624303966760635,0.17357158660888672,-0.30223509669303894,-0.2342398464679718,0.5731714963912964,-0.2942357361316681,0.0011035638162866235,0.024190444499254227,0.29766085743904114,0.24246451258659363
15.0,-0.03416347876191139,-0.14263148605823517,0.24392640590667725,0.32079899311065674,0.5137732625007629,0.11085972934961319,-0.055097393691539764,-0.12710294127464294,-0.23791569471359253,-0.08989643305540085,0.0692327618598938,0.23607192933559418,-0.12116310000419617,-0.025644052773714066,0.16003169119358063,-0.26349371671676636,0.37729769945144653,-0.09470538049936295,0.46768224239349365,-0.2551061511039734,-0.06839242577552795,-0.31233346462249756,-0.10152928531169891,0.05091743543744087,-0.4521568715572357,0.32427263259887695,0.26023292541503906,0.11366771161556244,-0.22733990848064423,-0.11972853541374207,0.045487333089113235,0.3214077055454254
16.0,0.06467869132757187,0.1856086403131485,0.01264711283147335,0.05761852115392685,-0.08609028905630112,-0.23484031856060028,-0.4664948582649231,0.39579734206199646,-0.11841586977243423,-0.13874299824237823,0.16410353779792786,-0.04812769591808319,0.12026753276586533,-0.31754034757614136,-0.13661403954029083,-0.015580381266772747,0.047709204256534576,-0.0646117627620697,-0.2290370762348175,0.23300057649612427,-0.06022694706916809,-0.0386350154876709,-0.4756007790565491,-0.039747826755046844,-0.4973585903644562,-0.28365859389305115,0.010443456470966339,-0.08080243319272995,0.18470399081707,-0.045165013521909714,-0.23637643456459045,-0.29957374930381775
17.0,-0.4598323404788971,0.12069094926118851,-0.09162919968366623,0.15149149298667908,-0.20452357828617096,0.19967278838157654,0.044327400624752045,0.34613853693008423,0.062109023332595825,-0.09154149889945984,-0.03701699152588844,-0.3322806656360626,-0.12839801609516144,-0.07723122090101242,-0.16644901037216187,-0.13400806486606598,0.48831287026405334,0.11737576872110367,-0.24820972979068756,-0.10692929476499557,0.10085020214319229,0.10078804194927216,-0.08584374934434891,0.2157590389251709,-0.21693170070648193,-0.0747322216629982,-0.11252350360155106,-0.09949539601802826,0.10621632635593414,-0.3378598690032959,-0.24697645008563995,0.10822679847478867
18.0,-0.14022012054920197,0.18503688275814056,0.2164323627948761,-0.020433761179447174,0.07142682373523712,0.05014444515109062,0.007085686083883047,-0.11420104652643204,-0.2311122566461563,0.016062654554843903,0.10621253401041031,-0.15401241183280945,0.12535381317138672,-0.2606287896633148,-0.3180989623069763,0.4782513380050659,-0.17496241629123688,0.20942343771457672,0.003734595375135541,-0.10691749304533005,0.22512805461883545,0.06565596163272858,0.14514444768428802,0.04192115366458893,0.27999624609947205,-0.47918492555618286,0.02743721380829811,0.21108771860599518,0.3973597288131714,0.11584329605102539,-0.08352120220661163,0.20143462717533112
19.0,0.13309940695762634,0.1231861412525177,-0.19285711646080017,0.1451876014471054,0.16352052986621857,0.3082677721977234,-0.11549452692270279,0.17430472373962402,-0.10051529854536057,0.0634525939822197,-0.03851628676056862,0.24794436991214752,0.10312019288539886,-0.43052056431770325,0.1065509095788002,0.07841179519891739,0.001911198254674673,0.06962588429450989,-0.06723639369010925,-0.08901819586753845,-0.1434221863746643,-0.28221285343170166,0.07515888661146164,-0.31360769271850586,-0.09264447540044785,-0.13002292811870575,-0.09038297832012177,-0.3101031184196472,0.11204377561807632,-0.09695269912481308,0.2811577320098877,0.19524165987968445
20.0,0.10265397280454636,0.25792887806892395,0.06842267513275146,-0.1392313539981842,-0.24470284581184387,-0.1798061728477478,-0.12446534633636475,-0.13717779517173767,-0.03511958196759224,-0.11043304949998856,0.30166342854499817,-0.10417277365922928,-0.1483304351568222,-0.05273713916540146,0.028429731726646423,0.1271728277206421,0.03820282593369484,0.004325768910348415,0.4208701550960541,-0.1582111269235611,-0.3110734820365906,0.04159801825881004,0.0022672233171761036,0.10823145508766174,-0.34465041756629944,-0.24978165328502655,-0.11474209278821945,-0.4486900269985199,-0.2430805265903473,-0.6133831143379211,-0.09945564717054367,-0.15200336277484894
21.0,0.30487993359565735,0.35999301075935364,0.1721271425485611,0.07732389122247696,-0.04685472697019577,0.30575281381607056,-0.23724916577339172,0.19646166265010834,0.038407184183597565,-0.2512255311012268,0.12480009347200394,0.3357190191745758,0.009420853108167648,-0.2015824317932129,0.01237174030393362,0.13353371620178223,-0.006844458635896444,-0.14904001355171204,-0.037793952971696854,-0.1389630138874054,0.003474489087238908,-0.27969756722450256,0.11402802914381027,-0.08761122822761536,0.05469948425889015,-0.02361171692609787,-0.16595999896526337,0.1033962145447731,-0.034248821437358856,0.01068864855915308,0.018433742225170135,0.148194819688797
22.0,-0.0837150365114212,-0.2495824545621872,0.05652885138988495,-0.0032105844002217054,-0.4133833050727844,0.20773160457611084,-0.26734459400177,0.35436269640922546,0.08711148053407669,0.2395557463169098,-0.06798017024993896,-0.07195315510034561,0.2959524393081665,0.265740305185318,-0.162984237074852,-0.08361143618822098,-0.004887291230261326,0.40134742856025696,0.3199721872806549,-0.25393766164779663,-0.17364376783370972,-0.05208888277411461,0.06430608779191971,0.2728441655635834,0.011117097921669483,0.4878046214580536,-0.441612184047699,-0.013347313739359379,0.20395071804523468,0.22471627593040466,0.22914010286331177,-0.015422618947923183
23.0,0.016228217631578445,0.05804438516497612,-0.24267949163913727,0.04170779138803482,-0.39713969826698303,0.22664865851402283,-0.2823195159435272,0.016101108863949776,0.30425456166267395,0.5051470994949341,-0.431932270526886,-0.021632689982652664,-0.024886034429073334,-0.255153089761734,-0.12224852293729782,-0.20203040540218353,0.21231700479984283,-0.011491870507597923,0.4268835783004761,-0.31359735131263733,0.024480946362018585,0.17802569270133972,0.08493569493293762,0.07848764210939407,0.21336165070533752,0.5039530992507935,-0.3523288667201996,0.09616179019212723,0.041415128856897354,0.11004428565502167,0.14164653420448303,-0.1452716588973999
24.0,0.4089091718196869,-0.3571774959564209,0.3638961911201477,-0.23367741703987122,-0.3930302560329437,0.03408348932862282,-0.10932236164808273,0.04124139994382858,0.04927834868431091,0.27170610427856445,-0.38844388723373413,-0.1527809053659439,-0.1305331289768219,0.1261461228132248,-0.2144142985343933,-0.2659267783164978,-0.027892617508769035,0.03483930975198746,0.12405810505151749,-0.26805371046066284,0.4660757780075073,-0.03927842900156975,0.015733322128653526,0.0615142360329628,-0.011118228547275066,0.2544166147708893,-0.4091464877128601,-0.10096115618944168,0.01971014216542244,0.1715725064277649,0.11488046497106552,-0.09138066321611404
25.0,0.42489176988601685,-0.25789207220077515,-0.3042052388191223,-0.1095477044582367,0.14389893412590027,-0.06155037507414818,0.10628527402877808,-0.020799193531274796,0.035483911633491516,-0.12719593942165375,-0.2816941738128662,0.03630818799138069,-0.37165021896362305,-0.19097501039505005,-0.2852793037891388,0.16786673665046692,-0.080347441136837,0.08194409310817719,0.03451129421591759,-0.31438130140304565,-0.31031334400177,-0.11724647879600525,-0.025441598147153854,0.2188059240579605,-0.06809081137180328,-0.39156633615493774,0.07131775468587875,0.09655500203371048,-0.13044939935207367,-0.188435897231102,-0.04846024140715599,-0.10801932960748672
26.0,0.09817187488079071,0.26368629932403564,0.08329277485609055,0.2641560733318329,-0.048148129135370255,-0.14844056963920593,0.2033196985721588,-0.21222104132175446,-0.11866826564073563,-0.2313964068889618,-0.00991062168031931,-0.1054927259683609,-0.2559911906719208,-0.16179056465625763,0.30318018794059753,0.1387770175933838,0.037603843957185745,-0.28603681921958923,0.36301568150520325,0.1803538054227829,-0.36996790766716003,0.08998064696788788,0.017362644895911217,0.10567864775657654,-0.23269294202327728,-0.07947811484336853,0.16085021197795868,-0.17571355402469635,0.05961291491985321,-0.17978857457637787,-0.23109760880470276,-0.24314837157726288
27.0,0.3796916902065277,0.16654618084430695,0.2093953639268875,-0.4729064106941223,-0.05842830240726471,0.16785858571529388,-0.18271808326244354,-0.03973393887281418,0.3742402493953705,-0.01941954903304577,-0.18509535491466522,-0.33137401938438416,0.3152698874473572,0.6679821014404297,0.05193072184920311,-0.27098238468170166,-0.264297217130661,-0.03526824340224266,0.0816182941198349,-0.4127570390701294,-0.21220916509628296,0.008837880566716194,0.16915060579776764,0.055818572640419006,-0.15272201597690582,0.24643878638744354,-0.25583159923553467,-0.3929126560688019,0.20089083909988403,-0.3670058250427246,-0.3900739848613739,-0.03558524325489998
28.0,0.21347995102405548,-0.29237309098243713,0.0035031430888921022,0.021309388801455498,-0.38948294520378113,-0.07906688004732132,-0.008387093432247639,0.12468893826007843,0.010702459141612053,0.3171117901802063,0.37999552488327026,0.26336273550987244,0.06629819422960281,-0.28211942315101624,-0.11934775859117508,-0.13676276803016663,-0.19727838039398193,-0.10883333534002304,0.014109635725617409,0.23137517273426056,0.3912510871887207,0.11330243200063705,0.04852011799812317,0.31494492292404175,-0.32347172498703003,-0.16495953500270844,0.22552110254764557,0.2245110124349594,-0.16909097135066986,0.02495807223021984,-0.28703656792640686,-0.38334622979164124
29.0,0.49999940395355225,0.4287351369857788,0.03782080486416817,-0.3180111348628998,0.3179835081100464,-0.3830707371234894,0.05974771827459335,0.11036663502454758,-0.37238314747810364,0.03000633604824543,0.2371104657649994,0.1738497018814087,0.00786598026752472,0.3175241947174072,0.04014274477958679,0.29266372323036194,0.06629079580307007,0.28584620356559753,0.12554824352264404,-0.09779942780733109,-0.4013565182685852,-0.2105586975812912,-0.28280940651893616,-0.1996763050556183,0.049260932952165604,-0.042469244450330734,0.33953386545181274,0.08728291094303131,0.15439613163471222,0.048464223742485046,-0.22789888083934784,-0.1694631576538086
30.0,0.2108171433210373,-0.026198863983154297,0.25681865215301514,0.14455348253250122,-0.08427981287240982,-0.31037020683288574,0.4350394010543823,-0.23924624919891357,0.16949601471424103,-0.16798943281173706,0.0585421584546566,-0.15599991381168365,0.12865953147411346,0.37783750891685486,-0.0912717878818512,-0.046130549162626266,0.25136318802833557,0.06584122776985168,0.18894124031066895,-0.0064629181288182735,0.18626229465007782,0.07568316906690598,-0.07687947899103165,-0.0674642026424408,-0.12547814846038818,0.18132029473781586,-0.11977579444646835,-0.25085824728012085,0.0744103416800499,-0.281039834022522,-0.32876652479171753,0.24398282170295715
31.0,-0.1662125140428543,0.15705004334449768,-0.0074271089397370815,-0.0819815993309021,0.000403756886953488,0.11100432276725769,0.21582183241844177,-0.002176770707592368,-0.4117755591869354,0.13115186989307404,-0.1293296217918396,-0.0328805185854435,-0.042020030319690704,-0.36124303936958313,0.29667168855667114,0.25735175609588623,0.28834837675094604,-0.46002379059791565,0.24531875550746918,-0.1268823742866516,-0.26296770572662354,0.05163624882698059,-0.36439943313598633,-0.4472336173057556,-0.06719531118869781,0.41039037704467773,-0.1638062298297882,-0.20829705893993378,-0.06023696810007095,-0.19378550350666046,-0.44739699363708496,-0.2289833426475525
32.0,0.21636046469211578,-0.029767556115984917,-0.22310712933540344,-0.18370836973190308,-0.07149097323417664,-0.32971319556236267,0.1052001565694809,-0.08312230557203293,-0.01818574219942093,0.27709272503852844,0.31896865367889404,0.24437737464904785,0.26260486245155334,0.19577589631080627,0.05054628476500511,-0.17878670990467072,-0.16244041919708252,0.19882744550704956,-0.2471536546945572,-0.007433691993355751,0.518913209438324,-0.08766045421361923,0.10958552360534668,0.22206546366214752,0.3915908932685852,0.2553081810474396,-0.4129181504249573,-0.3471040427684784,-0.4257054328918457,-0.07599819451570511,-0.3274952471256256,-0.1837695688009262
33.0,-0.016786297783255577,0.2980893552303314,-0.18769334256649017,0.4987976849079132,0.2947060763835907,-0.04894423484802246,0.1740279495716095,0.27445265650749207,0.25931134819984436,-0.050304751843214035,0.4128086268901825,0.04716678336262703,-0.3126294016838074,-0.24818742275238037,0.28865188360214233,-0.15821179747581482,-0.00037516196607612073,-0.20621836185455322,0.06561390310525894,0.23432688415050507,0.011807344853878021,0.09526591747999191,0.17312757670879364,0.03923908248543739,-0.04041574150323868,0.03345586359500885,-0.11307815462350845,-0.3652893006801605,0.2529301047325134,0.18930238485336304,-0.1701262891292572,-0.11247600615024567
34.0,-0.30206185579299927,0.1219593733549118,0.12882430851459503,0.03653198480606079,-0.2053726762533188,-0.03758959472179413,-0.2027570605278015,0.13718262314796448,0.014402348548173904,0.01745864562690258,-0.3847840130329132,-0.10372995585203171,-0.11181147396564484,-0.2440585047006607,-0.1550506204366684,0.08618183434009552,0.05720878019928932,0.004885201342403889,0.2923715114593506,0.2162390947341919,-0.09059889614582062,-0.047322820872068405,0.010613800026476383,0.0028220240492373705,-0.35732534527778625,0.2594315707683563,0.17501917481422424,0.2641963064670563,0.10487835854291916,-0.04409201070666313,-0.0647302195429802,0.23030221462249756
35.0,-0.18945863842964172,0.0712151974439621,-0.002445792779326439,-0.19173504412174225,0.025378644466400146,-0.414436012506485,-0.12151802331209183,-0.33730703592300415,0.20890599489212036,0.3306160271167755,-0.22370854020118713,0.017486898228526115,-0.3048570454120636,0.046598754823207855,0.09379535913467407,0.0572633370757103,0.0002525531454011798,-0.29441359639167786,-0.23832912743091583,-0.08733595162630081,0.37738218903541565,0.024599088355898857,0.20561060309410095,-0.3025677502155304,-0.11447037011384964,0.3326771855354309,-0.14155861735343933,0.3127005100250244,-0.17245526611804962,0.36403000354766846,0.05889049917459488,-0.10242023319005966
36.0,-0.1570429801940918,-0.2797492444515228,0.039656467735767365,-0.05969114974141121,-0.14705882966518402,0.0412943996489048,0.24873198568820953,-0.06624238193035126,0.0047865742817521095,-0.06292816251516342,-0.2184377759695053,0.061813194304704666,0.25461244583129883,-0.11343761533498764,-0.43793657422065735,-0.396777480840683,0.08231684565544128,-0.10859998315572739,-0.03107541799545288,0.12904779613018036,-0.3519071936607361,-0.16184429824352264,0.333236962556839,0.17314159870147705,-0.10214054584503174,-0.2959079444408417,0.09191890060901642,0.16416704654693604,-0.12398218363523483,-0.1996079534292221,-0.15922746062278748,-0.17152634263038635
37.0,-0.002413548994809389,0.11236535012722015,0.19634605944156647,-0.05115683376789093,0.1415497213602066,0.0022368731442838907,-0.13328294456005096,-0.12867578864097595,0.025987939909100533,-0.3626416027545929,-0.28591373562812805,-0.06219269335269928,0.1894616186618805,-0.04430270940065384,0.11605896055698395,-0.09205649048089981,0.023169249296188354,0.2272760272026062,0.25005781650543213,0.07852828502655029,-0.1855241358280182,-0.10687755048274994,0.40272843837738037,0.23815858364105225,-0.19710072875022888,-0.11433696001768112,-0.0714760422706604,-0.03188004717230797,0.05768563598394394,0.15857620537281036,-0.3097158968448639,-0.1338915079832077
38.0,0.14491979777812958,-0.3067760765552521,-0.2563166618347168,-0.3637514114379883,0.05126676335930824,-0.019965266808867455,-0.19130699336528778,-0.16500209271907806,-0.1179313138127327,-0.22737658023834229,0.14223125576972961,-0.1391899734735489,-0.0959135890007019,-0.0835152119398117,-0.2195446789264679,0.4209691286087036,0.09577516466379166,0.05963755398988724,-0.15107810497283936,-0.0723460242152214,0.13127613067626953,0.20187753438949585,-0.12471700459718704,0.04144539311528206,-0.0009831942152231932,0.267326295375824,-0.2534671425819397,-0.09179051220417023,-0.14933711290359497,-0.011181008070707321,-0.21651878952980042,0.20468521118164062
39.0,0.0837426632642746,0.28600096702575684,-0.3384447395801544,0.15115949511528015,-0.11958426982164383,0.1880534142255783,-0.2541441321372986,0.11350083351135254,0.25875210762023926,0.3064170777797699,0.200142040848732,0.1666993647813797,-0.06856048852205276,-0.0847325548529625,0.15390421450138092,-0.07059281319379807,0.44800156354904175,-0.010430940426886082,-0.27885332703590393,-0.26948028802871704,-0.2684052884578705,0.23985472321510315,0.4256023168563843,0.12830530107021332,-0.12169275432825089,0.3418372571468353,0.658035933971405,-0.4389212131500244,-0.1622612327337265,0.11324217170476913,-0.28651103377342224,-0.3198118209838867
40.0,-0.16810034215450287,-0.005789217073470354,0.3482406437397003,-0.0059369634836912155,0.3236616849899292,-0.08222328871488571,-0.15157628059387207,-0.06641162931919098,0.17122793197631836,0.01735197938978672,0.08121193200349808,-0.13031922280788422,-0.16233636438846588,-0.22448591887950897,0.25666573643684387,-0.09568590670824051,-0.2020435631275177,0.35821306705474854,-0.19929078221321106,-0.19796165823936462,0.14492908120155334,0.0354299321770668,-0.19287782907485962,0.057098839432001114,0.04164176061749458,0.09617360681295395,0.1723763346672058,0.12612850964069366,0.09832431375980377,0.14402775466442108,0.6181890368461609,-0.4727074205875397
41.0,0.0815277099609375,0.11143265664577484,-0.07567727565765381,0.3728347718715668,-0.11555792391300201,-0.08107856661081314,-0.02261323295533657,-0.2711605429649353,-0.38262349367141724,0.25471022725105286,-0.18962553143501282,-0.02897888422012329,-0.21733491122722626,-0.4847649335861206,-0.07559936493635178,-0.18000991642475128,0.010097716934978962,-0.2823120355606079,0.19642449915409088,0.006575182545930147,-0.2691023349761963,0.1363411396741867,-0.08260797709226608,-0.29650598764419556,-0.1324453353881836,0.43242794275283813,0.28699439764022827,0.07215283811092377,-0.3312900960445404,0.009073210880160332,0.09005549550056458,0.3443409502506256
42.0,0.2628556787967682,-0.005574234761297703,-0.03922390937805176,-0.24117237329483032,-0.17603589594364166,0.10803661495447159,-0.19781817495822906,0.03722366318106651,-0.09600190818309784,0.36530834436416626,-0.08181886374950409,-0.004018063191324472,-0.1956370770931244,0.06450750678777695,-0.18846146762371063,0.207036092877388,0.013548011891543865,-0.10292854905128479,-0.31437793374061584,0.1061781644821167,0.23457826673984528,-0.3237919509410858,0.35027265548706055,-0.17209212481975555,-0.10521192103624344,-0.019362280145287514,-0.2930709421634674,0.21860834956169128,-0.1197524219751358,0.23530171811580658,0.2085316926240921,-0.21594497561454773
43.0,0.05388693884015083,-0.3021707534790039,-0.010660824365913868,0.15079201757907867,-0.1692163497209549,0.08779812604188919,-0.21007655560970306,-0.12204191088676453,0.10020369291305542,0.16709451377391815,-0.17518576979637146,-0.31779733300209045,-0.09369830787181854,0.08344287425279617,-0.024775242432951927,-0.13977520167827606,-0.0291630569845438,0.2019694596529007,0.09474639594554901,0.009591788053512573,-0.25054025650024414,0.09955081343650818,-0.006208409555256367,0.18422311544418335,0.11949518322944641,0.1346922069787979,-0.043883126229047775,0.10790259391069412,-0.1532159298658371,0.1389397531747818,-0.10625147819519043,-0.04696034640073776
